id,target
730,0.25395
732,0.24644
734,0.24667
735,0.24979
737,0.25040
738,0.26028
741,0.25879
742,0.24932
743,0.25286
746,0.24477
747,0.24802
749,0.25277
750,0.25763
752,0.26045
755,0.24731
757,0.25369
758,0.25492
759,0.25144
765,0.26057
766,0.25643
767,0.27120
768,0.24831
769,0.24840
770,0.24928
771,0.25555
772,0.25199
773,0.25026
775,0.25121
776,0.24991
778,0.25621
779,0.25681
780,0.25231
782,0.25046
783,0.26153
784,0.25297
785,0.24919
786,0.25706
788,0.24770
789,0.26135
792,0.25499
793,0.25244
794,0.25147
797,0.24958
798,0.24872
799,0.24978
800,0.24576
801,0.26432
802,0.24754
805,0.24933
807,0.25174
808,0.25271
811,0.25081
813,0.24861
814,0.26564
815,0.26103
816,0.24847
817,0.25365
819,0.24913
821,0.24806
823,0.24673
825,0.24958
826,0.25321
827,0.25052
828,0.25061
830,0.24952
831,0.27229
833,0.25045
834,0.25427
835,0.24811
836,0.24602
837,0.25311
838,0.25016
840,0.24983
842,0.24798
844,0.26437
845,0.24972
847,0.24492
848,0.25938
850,0.25574
851,0.25503
852,0.24888
853,0.25785
855,0.25346
856,0.24890
857,0.25867
859,0.26136
860,0.26086
862,0.25038
863,0.25334
864,0.25957
867,0.25557
868,0.25074
869,0.25916
871,0.24788
873,0.25284
875,0.25707
876,0.25667
877,0.25557
879,0.25626
880,0.25824
883,0.25348
884,0.25750
885,0.25498
886,0.24946
887,0.25393
888,0.25140
891,0.25849
893,0.25126
895,0.25663
897,0.25212
898,0.26371
901,0.25508
902,0.26031
904,0.24930
905,0.24995
907,0.26664
908,0.24728
909,0.25881
910,0.25314
911,0.25412
913,0.26507
914,0.24995
915,0.26905
916,0.25647
917,0.25579
919,0.25260
920,0.26047
923,0.25710
924,0.24878
925,0.25002
926,0.24908
928,0.25268
929,0.24965
932,0.25221
935,0.25390
936,0.25105
937,0.25378
938,0.25199
939,0.25541
940,0.24849
941,0.25416
944,0.25177
945,0.25089
946,0.26576
947,0.26067
949,0.25199
950,0.24714
952,0.25099
953,0.24711
955,0.25169
956,0.25697
957,0.24669
960,0.25500
961,0.25713
962,0.25683
963,0.24515
964,0.26279
967,0.25384
975,0.26291
976,0.24427
977,0.26052
978,0.26209
980,0.25261
985,0.24851
986,0.26553
987,0.24974
989,0.25118
992,0.25275
994,0.25690
995,0.26692
996,0.24752
997,0.25337
998,0.24991
999,0.25057
1000,0.25126
1004,0.25212
1005,0.27290
1006,0.25051
1007,0.25150
1010,0.25054
1011,0.25781
1012,0.25119
1013,0.25766
1014,0.25274
1016,0.25064
1018,0.27053
1019,0.25134
1020,0.24766
1022,0.25921
1023,0.24756
1024,0.24673
1025,0.24991
1029,0.25944
1031,0.24498
1032,0.25060
1033,0.25257
1034,0.25843
1035,0.25494
1036,0.24902
1037,0.24589
1038,0.25221
1039,0.25874
1041,0.24660
1043,0.25169
1049,0.24678
1050,0.26587
1051,0.24822
1052,0.25786
1053,0.25238
1054,0.25754
1056,0.25527
1057,0.25554
1060,0.25226
1061,0.24946
1062,0.24957
1063,0.24723
1064,0.25715
1065,0.24757
1066,0.25388
1068,0.26949
1073,0.24886
1075,0.24900
1079,0.25169
1081,0.24994
1083,0.25819
1085,0.25153
1086,0.24774
1087,0.24992
1088,0.25547
1089,0.24953
1090,0.25737
1091,0.24752
1092,0.25625
1095,0.25237
1098,0.25830
1099,0.25290
1100,0.25223
1101,0.25120
1103,0.25422
1104,0.25728
1106,0.24359
1107,0.25529
1108,0.26093
1109,0.24777
1113,0.25438
1114,0.25300
1116,0.25480
1117,0.25149
1118,0.26163
1119,0.25485
1120,0.24825
1121,0.24769
1122,0.24893
1123,0.26113
1125,0.25088
1126,0.25395
1127,0.24917
1128,0.25742
1129,0.25727
1130,0.25504
1132,0.25299
1133,0.25328
1136,0.24581
1137,0.26238
1140,0.25173
1142,0.25495
1144,0.25464
1145,0.25367
1146,0.24601
1148,0.24941
1150,0.24998
1151,0.24983
1153,0.27268
1154,0.24938
1155,0.26020
1156,0.25316
1157,0.25455
1158,0.25297
1160,0.24813
1161,0.24682
1167,0.24670
1168,0.24937
1170,0.24612
1171,0.26292
1173,0.25334
1174,0.25952
1175,0.25740
1176,0.25525
1177,0.25265
1178,0.24301
1179,0.24700
1180,0.25409
1181,0.26029
1182,0.24595
1183,0.27162
1185,0.25152
1188,0.24828
1189,0.25312
1190,0.24995
1191,0.25301
1192,0.24917
1194,0.25161
1197,0.25730
1198,0.26133
1199,0.26225
1200,0.24918
1203,0.25607
1204,0.25114
1207,0.25476
1208,0.27176
1209,0.24963
1210,0.26271
1211,0.25140
1213,0.25809
1214,0.25100
1215,0.25091
1216,0.24878
1217,0.25411
1218,0.24686
1219,0.24238
1223,0.25716
1225,0.24796
1226,0.26334
1228,0.26118
1229,0.24542
1231,0.24937
1232,0.25260
1233,0.25089
1235,0.26404
1238,0.25271
1239,0.25306
1240,0.25415
1241,0.25046
1242,0.26046
1243,0.24826
1244,0.24485
1246,0.26391
1249,0.25050
1250,0.25322
1252,0.25124
1254,0.25398
1255,0.24991
1256,0.25137
1257,0.25319
1258,0.25292
1259,0.25410
1260,0.24598
1262,0.25192
1263,0.25156
1264,0.24265
1265,0.24772
1266,0.25012
1269,0.24762
1270,0.24937
1271,0.24680
1272,0.25889
1273,0.24397
1274,0.25490
1277,0.25783
1278,0.25177
1281,0.25646
1282,0.25010
1283,0.25126
1284,0.25473
1285,0.24922
1286,0.27162
1289,0.25170
1291,0.25136
1292,0.25232
1293,0.24872
1294,0.25913
1295,0.26288
1297,0.25167
1298,0.24456
1301,0.25241
1304,0.25227
1305,0.25170
1307,0.25391
1308,0.24891
1309,0.27071
1313,0.25187
1314,0.25266
1316,0.25679
1317,0.25672
1318,0.26879
1320,0.25713
1321,0.25350
1322,0.25028
1323,0.24760
1325,0.25821
1330,0.24646
1331,0.25878
1334,0.25109
1337,0.24632
1339,0.26039
1340,0.25181
1341,0.26464
1343,0.24420
1344,0.25455
1347,0.25144
1348,0.25782
1350,0.25293
1351,0.25779
1355,0.25455
1356,0.26018
1357,0.24790
1358,0.25191
1360,0.26540
1363,0.25176
1364,0.25339
1366,0.24861
1367,0.25280
1368,0.25963
1369,0.25394
1370,0.25422
1375,0.25461
1376,0.24311
1378,0.25210
1379,0.24846
1380,0.25070
1384,0.24953
1385,0.25299
1386,0.26640
1388,0.25699
1389,0.25608
1391,0.26196
1392,0.24583
1393,0.24928
1395,0.26367
1396,0.25677
1399,0.24792
1400,0.25732
1401,0.24920
1404,0.25911
1405,0.24849
1406,0.25776
1407,0.24901
1409,0.25390
1411,0.25349
1414,0.25500
1415,0.25556
1416,0.25612
1418,0.26235
1419,0.25180
1420,0.24573
1422,0.24981
1424,0.25889
1426,0.26098
1427,0.25868
1428,0.25513
1429,0.26026
1431,0.25196
1432,0.25111
1434,0.26798
1435,0.26005
1439,0.26231
1440,0.26640
1441,0.24982
1442,0.25152
1446,0.25616
1447,0.25296
1451,0.25230
1452,0.25092
1454,0.25109
1457,0.25429
1458,0.25113
1459,0.25101
1461,0.25401
1462,0.26407
1465,0.25446
1468,0.25964
1470,0.24991
1471,0.24989
1472,0.25375
1476,0.25070
1482,0.25581
1485,0.24978
1486,0.25002
1487,0.28073
1489,0.24847
1492,0.25159
1494,0.25038
1495,0.25428
1497,0.25140
1499,0.25016
1500,0.25963
1501,0.25080
1505,0.25971
1507,0.25150
1509,0.25169
1511,0.25548
1513,0.25585
1514,0.25216
1515,0.26870
1517,0.26356
1520,0.25755
1522,0.25409
1523,0.25267
1524,0.25155
1526,0.25659
1527,0.24770
1528,0.25535
1531,0.25014
1533,0.25905
1534,0.26168
1535,0.26623
1538,0.25479
1541,0.25909
1542,0.25310
1543,0.25394
1546,0.25123
1548,0.24662
1549,0.26147
1550,0.25537
1551,0.25950
1553,0.26120
1558,0.24432
1560,0.26261
1561,0.25108
1562,0.24870
1565,0.24750
1566,0.24687
1567,0.25080
1568,0.24724
1569,0.25230
1570,0.25979
1573,0.25413
1576,0.25393
1577,0.24826
1579,0.26383
1580,0.25315
1581,0.25832
1584,0.25095
1586,0.24670
1587,0.24887
1590,0.24935
1591,0.24954
1594,0.25049
1595,0.24957
1596,0.25446
1601,0.26728
1605,0.26768
1607,0.26222
1608,0.25748
1610,0.24744
1611,0.24990
1612,0.25547
1616,0.26666
1617,0.26302
1618,0.24847
1620,0.24932
1621,0.24895
1623,0.24574
1624,0.25014
1625,0.25134
1626,0.25562
1628,0.25024
1630,0.24871
1632,0.25101
1633,0.25250
1635,0.24837
1637,0.25176
1638,0.24912
1639,0.24644
1640,0.25629
1643,0.26700
1644,0.25028
1645,0.25895
1647,0.25806
1649,0.24814
1651,0.25182
1652,0.26337
1654,0.25398
1655,0.24912
1656,0.24965
1658,0.24742
1660,0.25554
1661,0.25071
1662,0.25035
1663,0.24991
1664,0.25479
1665,0.25185
1668,0.24982
1669,0.25245
1673,0.25170
1674,0.25534
1675,0.24732
1676,0.25185
1677,0.25129
1679,0.26428
1682,0.26609
1683,0.25607
1685,0.25872
1687,0.25100
1689,0.25219
1690,0.25612
1694,0.26530
1696,0.24924
1697,0.25101
1699,0.25743
1700,0.27033
1701,0.25308
1702,0.24778
1704,0.25304
1705,0.26255
1708,0.25172
1710,0.25406
1712,0.25024
1719,0.25010
1720,0.24981
1722,0.25404
1723,0.24925
1724,0.26727
1725,0.24552
1726,0.26134
1727,0.25242
1728,0.24420
1732,0.24639
1733,0.24729
1734,0.25646
1735,0.26457
1739,0.24816
1740,0.25158
1741,0.26377
1742,0.25550
1743,0.25238
1744,0.27105
1746,0.25270
1750,0.25676
1753,0.25246
1755,0.25613
1758,0.25487
1760,0.25163
1763,0.25466
1765,0.25568
1766,0.26659
1769,0.25288
1771,0.25278
1772,0.25154
1775,0.25274
1776,0.24742
1778,0.25150
1780,0.25876
1781,0.25264
1783,0.24442
1785,0.24998
1788,0.25849
1791,0.25727
1793,0.26504
1794,0.24779
1796,0.25422
1797,0.25511
1798,0.26982
1800,0.25840
1803,0.25518
1804,0.25296
1810,0.25570
1812,0.24521
1813,0.25488
1816,0.24739
1817,0.25140
1818,0.24981
1819,0.25840
1820,0.24729
1821,0.25234
1822,0.25105
1823,0.25054
1826,0.25728
1827,0.25038
1828,0.25100
1829,0.25040
1830,0.25315
1831,0.24463
1834,0.25213
1836,0.25195
1839,0.25176
1841,0.24873
1846,0.25618
1847,0.25902
1850,0.24678
1852,0.26174
1853,0.25035
1854,0.24779
1855,0.24522
1857,0.24876
1858,0.24798
1860,0.24822
1863,0.25994
1866,0.24738
1868,0.24878
1869,0.25359
1870,0.25058
1874,0.24708
1875,0.25677
1877,0.25803
1878,0.24970
1879,0.24932
1881,0.25647
1882,0.25511
1885,0.25067
1886,0.25813
1887,0.27873
1888,0.24613
1889,0.25269
1890,0.25959
1891,0.26015
1892,0.26012
1894,0.25384
1895,0.25128
1896,0.26652
1897,0.25541
1898,0.26307
1901,0.24822
1904,0.24701
1905,0.25656
1906,0.25334
1907,0.26536
1908,0.26606
1910,0.25361
1911,0.25934
1914,0.24854
1916,0.25125
1919,0.25348
1920,0.25488
1921,0.24343
1922,0.24780
1923,0.24959
1924,0.25830
1926,0.24955
1928,0.25137
1929,0.25425
1931,0.25927
1932,0.24865
1933,0.25282
1934,0.25488
1935,0.25576
1936,0.25134
1937,0.25524
1939,0.25085
1940,0.25767
1942,0.25463
1944,0.25123
1945,0.25045
1946,0.25406
1947,0.24530
1948,0.25598
1954,0.24844
1955,0.25753
1956,0.24932
1958,0.24599
1961,0.25470
1963,0.25081
1967,0.25036
1968,0.25925
1970,0.24713
1971,0.24798
1973,0.25780
1979,0.26344
1980,0.24527
1982,0.24995
1984,0.25327
1986,0.25130
1987,0.26051
1989,0.25389
1990,0.26066
1991,0.25496
1993,0.25834
1994,0.24879
1995,0.25818
1996,0.25542
1999,0.24223
2001,0.24492
2002,0.24762
2005,0.25792
2006,0.25212
2008,0.25787
2009,0.25315
2011,0.25464
2012,0.25589
2013,0.25438
2015,0.24961
2017,0.25710
2019,0.24998
2020,0.24978
2022,0.25803
2023,0.24931
2024,0.24835
2026,0.25260
2027,0.25719
2028,0.24605
2029,0.26075
2030,0.24639
2032,0.25980
2033,0.25304
2035,0.25379
2036,0.25162
2037,0.27314
2038,0.25028
2039,0.24884
2040,0.26800
2041,0.24935
2042,0.26169
2043,0.26766
2044,0.25579
2046,0.25762
2047,0.26261
2048,0.24710
2049,0.25847
2050,0.25001
2054,0.24592
2061,0.26023
2063,0.26250
2064,0.24609
2065,0.25302
2067,0.25635
2068,0.24937
2069,0.25087
2070,0.25985
2072,0.25316
2073,0.25875
2075,0.24641
2076,0.25453
2077,0.24663
2078,0.25313
2079,0.25347
2081,0.24911
2082,0.25917
2085,0.26001
2086,0.27185
2087,0.24844
2088,0.25304
2089,0.25438
2091,0.24707
2092,0.26390
2093,0.25640
2094,0.25303
2095,0.25118
2096,0.25437
2097,0.24518
2099,0.24816
2100,0.26281
2103,0.25572
2104,0.25102
2105,0.25324
2106,0.24539
2107,0.26914
2110,0.25417
2113,0.24849
2114,0.27089
2115,0.25388
2118,0.26313
2119,0.25614
2120,0.26780
2121,0.25507
2123,0.25106
2124,0.26035
2128,0.25159
2129,0.25924
2131,0.25427
2132,0.26118
2133,0.26459
2134,0.25276
2137,0.24980
2140,0.25036
2141,0.25122
2142,0.25611
2146,0.25272
2148,0.24988
2149,0.25570
2151,0.26903
2152,0.24740
2153,0.25477
2154,0.25021
2155,0.26238
2158,0.25073
2159,0.25843
2160,0.26725
2161,0.26641
2164,0.25429
2166,0.25555
2167,0.26539
2170,0.24906
2171,0.25867
2172,0.25042
2173,0.25337
2175,0.26531
2177,0.25612
2178,0.25900
2179,0.25438
2180,0.25700
2182,0.25086
2183,0.25133
2184,0.24725
2186,0.25707
2187,0.25185
2188,0.24467
2189,0.25644
2191,0.25206
2192,0.25799
2194,0.25052
2196,0.25212
2197,0.25120
2198,0.25098
2199,0.24858
2200,0.24396
2201,0.25269
2202,0.25667
2205,0.25440
2206,0.24525
2207,0.25565
2208,0.24827
2212,0.25611
2215,0.26281
2216,0.25149
2217,0.25263
2218,0.26226
2220,0.25903
2221,0.24987
2223,0.25581
2225,0.24933
2226,0.25821
2231,0.25222
2232,0.25137
2233,0.25848
2234,0.25157
2235,0.25435
2236,0.25159
2237,0.27500
2239,0.24989
2240,0.25641
2242,0.25810
2247,0.24894
2248,0.24891
2250,0.24741
2251,0.25254
2255,0.25936
2257,0.24948
2258,0.25233
2259,0.25307
2260,0.25552
2261,0.25204
2263,0.25180
2265,0.25374
2266,0.25661
2267,0.27066
2268,0.25227
2269,0.25080
2270,0.25514
2271,0.25296
2272,0.24963
2273,0.26334
2275,0.24397
2276,0.25740
2277,0.25930
2278,0.27033
2279,0.25724
2282,0.25199
2285,0.24648
2286,0.25645
2289,0.25207
2294,0.26653
2296,0.26094
2297,0.26613
2299,0.25582
2300,0.25681
2301,0.25708
2302,0.24784
2305,0.25912
2306,0.26260
2307,0.24934
2308,0.25874
2310,0.25334
2312,0.25021
2316,0.24696
2317,0.25594
2319,0.26155
2320,0.25706
2322,0.25155
2323,0.24917
2324,0.24849
2326,0.25517
2327,0.25079
2328,0.24662
2329,0.25844
2331,0.25028
2335,0.25487
2338,0.24778
2339,0.24896
2340,0.24675
2341,0.24758
2342,0.25691
2345,0.25630
2349,0.25245
2350,0.25141
2351,0.24773
2353,0.25176
2354,0.26344
2355,0.25782
2356,0.25240
2357,0.25046
2359,0.25615
2360,0.25282
2361,0.25364
2362,0.24677
2364,0.25258
2366,0.25455
2368,0.24722
2369,0.24775
2370,0.24631
2372,0.25624
2376,0.25125
2381,0.24858
2383,0.24932
2384,0.24734
2385,0.25682
2386,0.24808
2388,0.25367
2390,0.25000
2392,0.25988
2394,0.26589
2395,0.25006
2396,0.24858
2397,0.24414
2399,0.26204
2401,0.25132
2402,0.25378
2403,0.25802
2405,0.27360
2406,0.26549
2407,0.25654
2408,0.24714
2410,0.24732
2412,0.26418
2415,0.26201
2417,0.24849
2418,0.25127
2420,0.24941
2421,0.25520
2425,0.25689
2426,0.25154
2427,0.25628
2428,0.25433
2429,0.24861
2434,0.24781
2435,0.24713
2436,0.25130
2437,0.25407
2438,0.26232
2439,0.24623
2441,0.25315
2443,0.25038
2444,0.24713
2445,0.25285
2446,0.25993
2449,0.25356
2452,0.24989
2453,0.25471
2454,0.25590
2455,0.25531
2456,0.25421
2457,0.24878
2460,0.25856
2461,0.24996
2463,0.24891
2465,0.24629
2466,0.25367
2468,0.24777
2469,0.25732
2471,0.24865
2472,0.26700
2473,0.24548
2474,0.25356
2475,0.25810
2476,0.25043
2477,0.25747
2478,0.25490
2480,0.25190
2483,0.25084
2484,0.25279
2486,0.26415
2488,0.24756
2489,0.26012
2490,0.24927
2495,0.25444
2496,0.24785
2497,0.25031
2498,0.26612
2503,0.25247
2505,0.25092
2506,0.25506
2507,0.24588
2508,0.25783
2509,0.25153
2514,0.24750
2515,0.24895
2521,0.25573
2522,0.25079
2523,0.24806
2524,0.26809
2526,0.25843
2527,0.25566
2529,0.25497
2530,0.25713
2531,0.25524
2532,0.24692
2534,0.26072
2535,0.25135
2536,0.25047
2537,0.24468
2539,0.24964
2542,0.25319
2545,0.25355
2546,0.25247
2548,0.25278
2549,0.25239
2550,0.25262
2552,0.24443
2554,0.25323
2555,0.26081
2558,0.25393
2560,0.26125
2563,0.25081
2564,0.24787
2565,0.25212
2571,0.26773
2574,0.25205
2575,0.24982
2576,0.25539
2577,0.25217
2578,0.24994
2579,0.25367
2581,0.24968
2582,0.25256
2583,0.25483
2585,0.24921
2586,0.24942
2587,0.26198
2591,0.25224
2592,0.24729
2594,0.25791
2595,0.25966
2597,0.24885
2598,0.25273
2599,0.25916
2600,0.25564
2602,0.26628
2603,0.25688
2605,0.25038
2606,0.25341
2607,0.24640
2608,0.25724
2609,0.25100
2610,0.25288
2611,0.25833
2613,0.25910
2615,0.24852
2616,0.26898
2621,0.25522
2623,0.25674
2624,0.25583
2625,0.26091
2626,0.25075
2627,0.25261
2628,0.25861
2629,0.26844
2630,0.25242
2631,0.27160
2633,0.25487
2634,0.26598
2635,0.25183
2636,0.25108
2638,0.25782
2639,0.24817
2640,0.25376
2642,0.24876
2643,0.24626
2646,0.25579
2647,0.25654
2648,0.25959
2649,0.24885
2650,0.25042
2652,0.25607
2654,0.24597
2658,0.26399
2659,0.25320
2660,0.25458
2661,0.25626
2662,0.26186
2663,0.26587
2665,0.25745
2666,0.25407
2667,0.25318
2668,0.25230
2671,0.24832
2673,0.25453
2674,0.25179
2675,0.25543
2676,0.24720
2677,0.25434
2678,0.25399
2681,0.26589
2683,0.25399
2685,0.25559
2687,0.25278
2690,0.27737
2692,0.25127
2693,0.24807
2694,0.25149
2695,0.24874
2696,0.26106
2697,0.26508
2698,0.27532
2699,0.25138
2701,0.25098
2702,0.24948
2703,0.25218
2705,0.24782
2711,0.25397
2715,0.25087
2720,0.24803
2721,0.25013
2722,0.25482
2724,0.25559
2726,0.25866
2729,0.25044
2730,0.25219
2731,0.27107
2732,0.25237
2733,0.25033
2734,0.25704
2736,0.25201
2738,0.25286
2739,0.24952
2740,0.25340
2741,0.26742
2743,0.24816
2746,0.25471
2747,0.25648
2750,0.24707
2751,0.25683
2752,0.25631
2753,0.24763
2755,0.25234
2756,0.25111
2757,0.24815
2761,0.25729
2763,0.28001
2764,0.26282
2765,0.24925
2767,0.25817
2769,0.25800
2772,0.24881
2774,0.25251
2776,0.25461
2777,0.24755
2778,0.25970
2782,0.25104
2783,0.25736
2786,0.25375
2790,0.24910
2791,0.25339
2792,0.24725
2793,0.25029
2794,0.25190
2795,0.25804
2796,0.26070
2797,0.24959
2800,0.26026
2801,0.25461
2802,0.25456
2804,0.25227
2805,0.25222
2807,0.24965
2808,0.24931
2811,0.25181
2812,0.25525
2813,0.25343
2814,0.24993
2815,0.25646
2817,0.25053
2819,0.27456
2821,0.25272
2825,0.26028
2828,0.25574
2829,0.25538
2831,0.24804
2832,0.25696
2834,0.25110
2835,0.24996
2836,0.26349
2837,0.25599
2838,0.26884
2840,0.25814
2841,0.25833
2842,0.25688
2843,0.25459
2845,0.25062
2847,0.25354
2848,0.24899
2850,0.25838
2851,0.25029
2854,0.24721
2856,0.25252
2857,0.25689
2858,0.24438
2859,0.24976
2862,0.26627
2864,0.25008
2865,0.25064
2866,0.24734
2867,0.24649
2868,0.25054
2869,0.24951
2871,0.24718
2872,0.26188
2873,0.25419
2874,0.25048
2875,0.25008
2878,0.25638
2882,0.25023
2883,0.25159
2886,0.24994
2887,0.26461
2888,0.25950
2889,0.24919
2892,0.25216
2893,0.24919
2895,0.25502
2897,0.25003
2898,0.24648
2899,0.25240
2903,0.24892
2906,0.25465
2907,0.24856
2909,0.25531
2913,0.24911
2915,0.25383
2916,0.25480
2917,0.25723
2918,0.24925
2921,0.24655
2924,0.25446
2925,0.26121
2928,0.27981
2929,0.25045
2931,0.26230
2932,0.25706
2934,0.26327
2936,0.25727
2937,0.25204
2939,0.25510
2940,0.26192
2941,0.24762
2942,0.25126
2943,0.26309
2946,0.25632
2947,0.25106
2949,0.27558
2952,0.26017
2953,0.25798
2954,0.24732
2956,0.25017
2960,0.25116
2962,0.25696
2964,0.24758
2965,0.24920
2966,0.27515
2967,0.25920
2968,0.26894
2971,0.25113
2972,0.25135
2973,0.25225
2975,0.26030
2976,0.24852
2977,0.27315
