id,target
771,0.06474
772,0.05959
773,0.08191
775,0.07741
776,0.07106
778,0.07916
779,0.09345
780,0.09242
782,0.08715
783,0.08724
784,0.06940
785,0.05222
786,0.09178
788,0.07393
789,0.07044
792,0.09888
793,0.07098
794,0.08419
797,0.07944
798,0.07235
799,0.06258
800,0.09587
801,0.09047
802,0.07838
805,0.06938
807,0.05423
808,0.06355
811,0.07791
813,0.06796
814,0.06130
815,0.08078
816,0.08759
817,0.05899
819,0.08599
821,0.06382
823,0.07002
825,0.07985
826,0.08403
827,0.08282
828,0.08422
830,0.06033
831,0.08694
833,0.06853
834,0.13188
835,0.08582
836,0.05661
837,0.07708
838,0.08943
840,0.08023
842,0.06887
844,0.07408
845,0.08834
847,0.08050
848,0.08263
850,0.06296
851,0.07453
852,0.06870
853,0.10739
855,0.07358
856,0.09184
857,0.07741
859,0.07412
860,0.07639
862,0.07536
863,0.09816
864,0.07177
867,0.09306
868,0.07491
869,0.06247
871,0.06548
873,0.07677
875,0.07757
876,0.07941
877,0.08145
879,0.12315
880,0.08050
883,0.07238
884,0.06488
885,0.06258
886,0.07711
887,0.07001
888,0.05027
891,0.06962
893,0.05856
895,0.10570
897,0.07551
898,0.08822
901,0.07449
902,0.06917
904,0.08199
905,0.06566
907,0.08243
908,0.07269
909,0.07161
910,0.06911
911,0.06813
913,0.09552
914,0.05877
915,0.06517
916,0.07302
917,0.08137
919,0.08009
920,0.06738
923,0.07247
924,0.07804
925,0.08396
926,0.07211
928,0.07223
929,0.06483
932,0.08081
935,0.07013
936,0.09751
937,0.06964
938,0.07504
939,0.07658
940,0.07905
941,0.06582
944,0.07047
945,0.05305
946,0.05729
947,0.07556
949,0.07229
950,0.09808
952,0.06871
953,0.10289
955,0.07705
956,0.08487
957,0.06451
960,0.08536
961,0.06360
962,0.08019
963,0.08285
964,0.07216
967,0.06451
975,0.06800
976,0.07823
977,0.06189
978,0.07363
980,0.08733
985,0.08154
986,0.08259
987,0.06339
989,0.09176
992,0.07083
994,0.08090
995,0.05307
996,0.06415
997,0.10731
998,0.07735
999,0.09236
1000,0.06977
1004,0.04879
1005,0.07670
1006,0.06568
1007,0.09067
1010,0.06632
1011,0.07327
1012,0.06573
1013,0.08338
1014,0.06074
1016,0.09337
1018,0.07874
1019,0.06464
1020,0.07251
1022,0.08905
1023,0.07941
1024,0.06528
1025,0.06520
1029,0.08431
1031,0.07015
1032,0.07203
1033,0.05290
1034,0.06987
1035,0.10661
1036,0.07242
1037,0.06402
1038,0.08264
1039,0.08485
1041,0.06400
1043,0.05930
1049,0.10264
1050,0.07939
1051,0.08987
1052,0.07127
1053,0.06897
1054,0.10261
1056,0.08211
1057,0.09386
1060,0.09740
1061,0.07293
1062,0.06459
1063,0.07874
1064,0.09158
1065,0.06171
1066,0.08401
1068,0.07703
1073,0.06422
1075,0.07412
1079,0.07510
1081,0.06259
1083,0.08444
1085,0.06731
1086,0.07499
1087,0.06673
1088,0.06620
1089,0.09779
1090,0.07315
1091,0.08256
1092,0.06842
1095,0.06473
1098,0.07889
1099,0.07010
1100,0.07374
1101,0.07833
1103,0.08038
1104,0.08395
1106,0.06015
1107,0.07815
1108,0.07167
1109,0.07912
1113,0.06882
1114,0.09382
1116,0.09340
1117,0.06576
1118,0.05319
1119,0.11070
1120,0.06896
1121,0.08245
1122,0.07048
1123,0.08502
1125,0.05985
1126,0.06337
1127,0.07138
1128,0.07619
1129,0.07768
1130,0.07651
1132,0.07750
1133,0.09651
1136,0.05930
1137,0.06924
1140,0.08934
1142,0.07384
1144,0.07025
1145,0.08208
1146,0.07441
1148,0.08123
1150,0.07437
1151,0.05604
1153,0.07202
1154,0.08589
1155,0.05967
1156,0.11157
1157,0.07017
1158,0.06483
1160,0.07877
1161,0.09561
1167,0.09865
1168,0.07835
1170,0.07746
1171,0.08333
1173,0.08179
1174,0.07153
1175,0.08825
1176,0.07259
1177,0.05587
1178,0.08895
1179,0.07266
1180,0.06620
1181,0.06181
1182,0.07929
1183,0.08843
1185,0.07733
1188,0.07755
1189,0.07753
1190,0.07347
1191,0.06976
1192,0.09330
1194,0.06233
1197,0.06484
1198,0.07186
1199,0.08839
1200,0.06693
1203,0.11765
1204,0.07902
1207,0.07106
1208,0.06512
1209,0.08090
1210,0.06408
1211,0.07918
1213,0.06569
1214,0.08517
1215,0.06068
1216,0.08459
1217,0.07297
1218,0.06619
1219,0.06447
1223,0.08058
1225,0.06330
1226,0.07274
1228,0.11041
1229,0.07175
1231,0.08668
1232,0.09186
1233,0.07925
1235,0.06000
1238,0.07342
1239,0.08650
1240,0.08014
1241,0.06067
1242,0.06982
1243,0.07542
1244,0.06736
1246,0.08183
1249,0.06830
1250,0.06865
1252,0.07767
1254,0.06276
1255,0.06580
1256,0.06855
1257,0.07038
1258,0.08163
1259,0.09727
1260,0.06468
1262,0.06414
1263,0.06000
1264,0.06486
1265,0.10194
1266,0.07043
1269,0.08201
1270,0.06632
1271,0.06692
1272,0.07339
1273,0.07349
1274,0.07763
1277,0.06202
1278,0.08533
1281,0.06608
1282,0.07726
1283,0.08278
1284,0.07331
1285,0.07030
1286,0.08385
1289,0.08845
1291,0.06381
1292,0.08593
1293,0.08944
1294,0.08726
1295,0.06420
1297,0.07245
1298,0.07252
1301,0.09480
1304,0.09183
1305,0.07425
1307,0.07486
1308,0.08407
1309,0.11320
1313,0.07520
1314,0.06555
1316,0.05981
1317,0.08221
1318,0.05930
1320,0.08435
1321,0.06105
1322,0.07368
1323,0.07590
1325,0.06255
1330,0.07251
1331,0.06644
1334,0.08635
1337,0.08438
1339,0.06383
1340,0.08597
1341,0.07303
1343,0.06659
1344,0.06245
1347,0.11168
1348,0.06981
1350,0.06457
1351,0.05981
1355,0.08996
1356,0.07376
1357,0.08206
1358,0.07495
1360,0.06977
1363,0.07377
1364,0.07134
1366,0.06657
1367,0.07713
1368,0.07718
1369,0.10856
1370,0.06596
1375,0.06674
1376,0.06986
1378,0.09840
1379,0.07892
1380,0.07684
1384,0.06799
1385,0.07500
1386,0.07526
1388,0.06736
1389,0.06256
1391,0.08252
1392,0.07378
1393,0.07758
1395,0.05888
1396,0.09138
1399,0.07697
1400,0.08197
1401,0.07247
1404,0.06304
1405,0.08011
1406,0.07983
1407,0.08933
1409,0.05831
1411,0.06821
1414,0.08718
1415,0.09096
1416,0.06925
1418,0.10258
1419,0.09345
1420,0.05636
1422,0.08972
1424,0.06271
1426,0.07500
1427,0.05877
1428,0.06885
1429,0.08321
1431,0.07280
1432,0.09003
1434,0.05994
1435,0.06063
1439,0.07536
1440,0.07447
1441,0.08539
1442,0.07121
1446,0.07362
1447,0.08157
1451,0.06258
1452,0.06389
1454,0.10255
1457,0.06324
1458,0.05396
1459,0.07897
1461,0.06567
1462,0.10687
1465,0.08595
1468,0.11493
1470,0.07095
1471,0.07263
1472,0.06386
1476,0.06809
1482,0.06696
1485,0.11367
1486,0.06902
1487,0.07012
1489,0.08625
1492,0.07265
1494,0.11342
1495,0.08237
1497,0.07568
1499,0.07591
1500,0.06363
1501,0.09269
1505,0.08690
1507,0.07967
1509,0.10038
1511,0.07695
1513,0.07855
1514,0.06649
1515,0.08241
1517,0.07465
1520,0.08944
1522,0.06339
1523,0.06552
1524,0.07790
1526,0.08308
1527,0.07305
1528,0.07618
1531,0.06859
1533,0.07019
1534,0.07293
1535,0.06717
1538,0.07646
1541,0.08204
1542,0.10760
1543,0.08290
1546,0.06507
1548,0.06610
1549,0.09359
1550,0.06580
1551,0.06144
1553,0.10942
1558,0.08317
1560,0.07541
1561,0.07739
1562,0.05673
1565,0.05187
1566,0.07138
1567,0.07733
1568,0.07027
1569,0.06903
1570,0.06044
1573,0.07222
1576,0.06500
1577,0.08057
1579,0.08050
1580,0.10038
1581,0.06468
1584,0.09264
1586,0.06389
1587,0.08713
1590,0.06554
1591,0.07974
1594,0.08485
1595,0.06750
1596,0.06819
1601,0.06217
1605,0.08111
1607,0.10446
1608,0.05665
1610,0.06966
1611,0.07950
1612,0.06360
1616,0.07445
1617,0.06557
1618,0.06446
1620,0.08852
1621,0.06305
1623,0.06374
1624,0.06733
1625,0.09013
1626,0.07791
1628,0.08689
1630,0.09593
1632,0.05434
1633,0.07256
1635,0.05823
1637,0.06878
1638,0.09219
1639,0.06508
1640,0.06948
1643,0.06602
1644,0.07032
1645,0.07861
1647,0.06942
1649,0.07114
1651,0.07246
1652,0.06628
1654,0.05539
1655,0.06918
1656,0.07912
1658,0.07839
1660,0.08041
1661,0.06824
1662,0.06328
1663,0.08334
1664,0.07013
1665,0.08946
1668,0.09700
1669,0.06623
1673,0.07547
1674,0.09243
1675,0.06593
1676,0.08387
1677,0.06557
1679,0.07993
1682,0.08312
1683,0.09111
1685,0.10217
1687,0.06861
1689,0.05843
1690,0.07493
1694,0.06949
1696,0.06702
1697,0.06243
1699,0.09125
1700,0.08930
1701,0.07324
1702,0.06911
1704,0.08793
1705,0.07023
1708,0.09623
1710,0.06471
1712,0.09570
1719,0.07357
1720,0.07033
1722,0.06503
1723,0.07221
1724,0.07383
1725,0.07558
1726,0.06802
1727,0.08139
1728,0.06508
1732,0.07748
1733,0.09275
1734,0.07689
1735,0.06924
1739,0.07579
1740,0.06362
1741,0.09286
1742,0.07030
1743,0.09027
1744,0.06863
1746,0.07677
1750,0.09320
1753,0.06497
1755,0.06527
1758,0.10183
1760,0.06434
1763,0.06838
1765,0.07354
1766,0.06162
1769,0.06297
1771,0.07385
1772,0.07661
1775,0.06559
1776,0.07083
1778,0.06110
1780,0.06803
1781,0.07861
1783,0.05667
1785,0.09788
1788,0.07111
1791,0.08266
1793,0.07880
1794,0.06947
1796,0.07025
1797,0.05052
1798,0.06073
1800,0.08073
1803,0.07463
1804,0.08033
1810,0.08867
1812,0.06690
1813,0.07179
1816,0.06718
1817,0.10979
1818,0.06554
1819,0.07259
1820,0.06118
1821,0.06965
1822,0.07819
1823,0.08300
1826,0.08371
1827,0.07944
1828,0.07269
1829,0.06549
1830,0.07534
1831,0.06458
1834,0.06952
1836,0.06627
1839,0.09298
1841,0.06513
1846,0.06944
1847,0.08228
1850,0.09252
1852,0.08175
1853,0.08144
1854,0.08755
1855,0.06504
1857,0.09527
1858,0.07198
1860,0.07991
1863,0.06436
1866,0.07992
1868,0.08013
1869,0.09641
1870,0.07207
1874,0.06736
1875,0.07961
1877,0.08146
1878,0.06573
1879,0.10782
1881,0.09725
1882,0.07442
1885,0.06326
1886,0.08443
1887,0.06586
1888,0.06510
1889,0.07250
1890,0.08245
1891,0.06999
1892,0.06773
1894,0.08643
1895,0.09253
1896,0.08027
1897,0.06300
1898,0.09598
1901,0.06564
1904,0.06643
1905,0.07955
1906,0.05774
1907,0.07458
1908,0.08452
1910,0.06489
1911,0.07421
1914,0.06829
1916,0.05889
1919,0.08597
1920,0.08429
1921,0.06673
1922,0.06650
1923,0.06352
1924,0.08936
1926,0.07808
1928,0.08156
1929,0.09392
1931,0.06329
1932,0.06915
1933,0.06650
1934,0.06633
1935,0.07427
1936,0.09306
1937,0.08298
1939,0.06923
1940,0.08785
1942,0.09773
1944,0.07015
1945,0.07976
1946,0.06821
1947,0.06004
1948,0.06719
1954,0.07260
1955,0.09476
1956,0.07365
1958,0.06932
1961,0.06853
1963,0.06399
1967,0.07019
1968,0.06744
1970,0.06180
1971,0.06112
1973,0.08362
1979,0.07423
1980,0.06592
1982,0.06493
1984,0.06772
1986,0.06162
1987,0.09445
1989,0.07942
1990,0.07146
1991,0.09928
1993,0.07259
1994,0.06336
1995,0.07040
1996,0.06840
1999,0.06300
2001,0.06213
2002,0.05719
2005,0.05910
2006,0.07139
2008,0.06964
2009,0.08394
2011,0.06680
2012,0.08816
2013,0.08066
2015,0.07609
2017,0.07255
2019,0.06027
2020,0.06111
2022,0.06520
2023,0.07766
2024,0.06837
2026,0.05692
2027,0.07648
2028,0.07937
2029,0.06649
2030,0.07598
2032,0.07696
2033,0.09935
2035,0.08447
2036,0.06554
2037,0.07583
2038,0.06821
2039,0.06558
2040,0.07332
2041,0.07551
2042,0.06793
2043,0.07957
2044,0.06695
2046,0.07707
2047,0.05745
2048,0.08589
2049,0.06046
2050,0.06673
2054,0.07086
2061,0.07213
2063,0.07128
2064,0.08239
2065,0.07573
2067,0.09443
2068,0.07096
2069,0.08644
2070,0.08210
2072,0.08192
2073,0.07255
2075,0.07119
2076,0.07961
2077,0.08009
2078,0.08246
2079,0.06431
2081,0.05835
2082,0.09337
2085,0.05874
2086,0.10646
2087,0.07733
2088,0.10020
2089,0.07423
2091,0.06315
2092,0.07327
2093,0.08072
2094,0.07919
2095,0.07925
2096,0.08915
2097,0.06737
2099,0.06634
2100,0.08551
2103,0.09515
2104,0.06445
2105,0.07192
2106,0.08748
2107,0.05578
2110,0.07046
2113,0.06765
2114,0.07101
2115,0.10996
2118,0.06425
2119,0.10082
2120,0.08586
2121,0.06129
2123,0.06773
2124,0.09166
2128,0.08942
2129,0.08942
2131,0.06802
2132,0.07695
2133,0.07084
2134,0.06603
2137,0.08524
2140,0.08021
2141,0.06035
2142,0.07535
2146,0.06291
2148,0.07342
2149,0.07338
2151,0.07290
2152,0.07750
2153,0.08728
2154,0.10766
2155,0.07988
2158,0.07167
2159,0.09161
2160,0.06459
2161,0.05559
2164,0.06538
2166,0.07758
2167,0.06283
2170,0.06540
2171,0.07523
2172,0.07990
2173,0.05549
2175,0.08569
2177,0.07817
2178,0.07930
2179,0.06349
2180,0.08964
2182,0.10018
2183,0.07245
2184,0.06442
2186,0.06869
2187,0.09142
2188,0.07269
2189,0.07100
2191,0.07723
2192,0.07821
2194,0.08111
2196,0.07671
2197,0.09239
2198,0.06778
2199,0.05596
2200,0.06426
2201,0.07269
2202,0.05718
2205,0.06398
2206,0.06173
2207,0.07688
2208,0.06598
2212,0.07312
2215,0.07070
2216,0.06867
2217,0.06059
2218,0.07532
2220,0.08265
2221,0.09830
2223,0.10481
2225,0.04882
2226,0.08908
2231,0.06646
2232,0.06732
2233,0.08185
2234,0.07923
2235,0.08666
2236,0.06675
2237,0.06528
2239,0.06076
2240,0.07263
2242,0.08037
2247,0.06357
2248,0.06261
2250,0.08092
2251,0.06321
2255,0.07770
2257,0.06052
2258,0.08412
2259,0.10506
2260,0.08514
2261,0.08006
2263,0.07074
2265,0.07481
2266,0.06695
2267,0.07202
2268,0.07379
2269,0.06186
2270,0.08992
2271,0.07831
2272,0.06193
2273,0.07615
2275,0.06989
2276,0.09021
2277,0.05996
2278,0.07047
2279,0.08385
2282,0.09478
2285,0.07936
2286,0.06332
2289,0.08244
2294,0.06393
2296,0.07339
2297,0.07451
2299,0.10166
2300,0.08174
2301,0.06612
2302,0.06784
2305,0.08940
2306,0.05894
2307,0.06108
2308,0.07799
2310,0.06866
2312,0.06722
2316,0.08612
2317,0.05606
2319,0.07617
2320,0.06024
2322,0.08467
2323,0.08656
2324,0.08623
2326,0.07361
2327,0.06255
2328,0.12809
2329,0.07862
2331,0.06739
2335,0.06647
2338,0.05814
2339,0.08815
2340,0.06110
2341,0.06858
2342,0.07990
2345,0.08576
2349,0.06493
2350,0.08163
2351,0.07214
2353,0.07363
2354,0.06464
2355,0.07137
2356,0.09586
2357,0.08274
2359,0.06093
2360,0.08185
2361,0.08112
2362,0.06639
2364,0.08004
2366,0.07481
2368,0.08143
2369,0.08049
2370,0.08709
2372,0.08088
2376,0.06853
2381,0.07681
2383,0.06649
2384,0.06576
2385,0.07020
2386,0.06563
2388,0.07275
2390,0.06288
2392,0.07779
2394,0.09019
2395,0.07579
2396,0.06401
2397,0.06919
2399,0.08028
2401,0.07727
2402,0.08038
2403,0.08378
2405,0.08891
2406,0.08009
2407,0.08336
2408,0.06405
2410,0.06967
2412,0.08913
2415,0.06741
2417,0.07074
2418,0.08209
2420,0.08957
2421,0.08055
2425,0.08435
2426,0.07294
2427,0.07429
2428,0.05857
2429,0.10589
2434,0.09161
2435,0.06206
2436,0.07930
2437,0.05715
2438,0.06672
2439,0.08065
2441,0.07429
2443,0.05670
2444,0.06781
2445,0.09114
2446,0.08440
2449,0.08148
2452,0.06896
2453,0.08052
2454,0.06803
2455,0.06995
2456,0.10425
2457,0.06523
2460,0.08893
2461,0.06645
2463,0.06890
2465,0.06678
2466,0.06842
2468,0.07537
2469,0.07864
2471,0.05791
2472,0.08421
2473,0.10000
2474,0.07462
2475,0.07619
2476,0.06249
2477,0.07183
2478,0.09523
2480,0.07559
2483,0.06381
2484,0.05657
2486,0.09325
2488,0.07179
2489,0.08803
2490,0.06394
2495,0.06568
2496,0.06123
2497,0.08009
2498,0.08942
2503,0.06413
2505,0.07414
2506,0.07760
2507,0.06898
2508,0.06392
2509,0.08431
2514,0.06918
2515,0.06724
2521,0.11119
2522,0.06493
2523,0.07272
2524,0.06650
2526,0.10044
2527,0.08193
2529,0.09837
2530,0.06771
2531,0.07912
2532,0.06345
2534,0.09759
2535,0.06840
2536,0.07104
2537,0.08414
2539,0.06151
2542,0.07047
2545,0.07608
2546,0.07183
2548,0.10801
2549,0.07418
2550,0.08406
2552,0.07068
2554,0.07582
2555,0.07967
2558,0.05975
2560,0.11348
2563,0.07748
2564,0.08292
2565,0.07714
2571,0.09676
2574,0.06877
2575,0.07724
2576,0.06426
2577,0.08998
2578,0.08137
2579,0.12034
2581,0.07494
2582,0.07178
2583,0.07830
2585,0.07290
2586,0.06651
2587,0.09642
2591,0.08297
2592,0.06274
2594,0.06993
2595,0.07259
2597,0.07370
2598,0.09553
2599,0.08671
2600,0.11402
2602,0.08181
2603,0.06918
2605,0.07013
2606,0.05876
2607,0.07169
2608,0.07008
2609,0.07716
2610,0.11045
2611,0.06608
2613,0.08507
2615,0.06121
2616,0.07736
2621,0.07160
2623,0.06121
2624,0.06420
2625,0.06428
2626,0.07127
2627,0.08118
2628,0.07450
2629,0.07220
2630,0.06286
2631,0.08858
2633,0.13822
2634,0.08882
2635,0.06581
2636,0.09011
2638,0.07687
2639,0.06257
2640,0.07197
2642,0.08846
2643,0.07139
2646,0.06391
2647,0.08071
2648,0.09736
2649,0.05828
2650,0.05031
2652,0.05820
2654,0.07534
2658,0.06496
2659,0.07338
2660,0.07702
2661,0.07452
2662,0.05826
2663,0.06462
2665,0.07472
2666,0.06836
2667,0.08418
2668,0.07431
2671,0.05837
2673,0.07348
2674,0.05759
2675,0.07517
2676,0.07031
2677,0.07170
2678,0.07186
2681,0.06879
2683,0.06819
2685,0.12071
2687,0.07037
2690,0.07261
2692,0.07634
2693,0.06620
2694,0.07828
2695,0.06822
2696,0.10460
2697,0.06652
2698,0.07609
2699,0.07307
2701,0.07096
2702,0.07207
2703,0.09203
2705,0.07290
2711,0.07864
2715,0.09868
2720,0.07670
2721,0.06976
2722,0.06382
2724,0.07335
2726,0.09124
2729,0.05672
2730,0.05984
2731,0.05460
2732,0.06370
2733,0.08282
2734,0.08375
2736,0.06042
2738,0.07182
2739,0.10066
2740,0.06289
2741,0.06954
2743,0.06964
2746,0.08465
2747,0.11567
2750,0.08037
2751,0.06999
2752,0.07727
2753,0.07815
2755,0.07464
2756,0.08062
2757,0.06909
2761,0.08442
2763,0.06618
2764,0.06732
2765,0.08287
2767,0.07562
2769,0.08832
2772,0.07179
2774,0.09866
2776,0.06926
2777,0.07017
2778,0.07213
2782,0.08235
2783,0.07410
2786,0.05858
2790,0.06926
2791,0.06922
2792,0.08708
2793,0.06840
2794,0.07641
2795,0.08291
2796,0.07232
2797,0.06226
2800,0.07099
2801,0.06717
2802,0.07775
2804,0.06836
2805,0.05983
2807,0.07344
2808,0.08855
2811,0.07780
2812,0.08379
2813,0.07718
2814,0.08991
2815,0.07378
2817,0.07414
2819,0.07620
2821,0.07247
2825,0.09102
2828,0.06942
2829,0.07866
2831,0.06610
2832,0.09496
2834,0.07847
2835,0.08558
2836,0.09288
2837,0.06734
2838,0.06095
2840,0.05747
2841,0.07515
2842,0.06936
2843,0.06568
2845,0.06171
2847,0.08117
2848,0.07970
2850,0.09862
2851,0.07152
2854,0.06466
2856,0.08191
2857,0.06786
2858,0.05979
2859,0.05703
2862,0.07204
2864,0.06945
2865,0.08279
2866,0.05944
2867,0.06432
2868,0.08769
2869,0.09092
2871,0.07642
2872,0.06075
2873,0.07098
2874,0.08234
2875,0.07892
2878,0.07248
2882,0.07024
2883,0.08390
2886,0.08450
2887,0.06775
2888,0.05257
2889,0.07721
2892,0.07796
2893,0.06861
2895,0.06986
2897,0.07133
2898,0.08372
2899,0.08208
2903,0.06071
2906,0.08324
2907,0.07159
2909,0.05730
2913,0.06975
2915,0.11430
2916,0.08577
2917,0.08506
2918,0.09020
2921,0.07656
2924,0.07764
2925,0.07083
2928,0.09153
2929,0.06134
2931,0.07182
2932,0.09265
2934,0.08165
2936,0.10248
2937,0.08790
2939,0.07729
2940,0.08231
2941,0.06470
2942,0.06538
2943,0.07159
2946,0.07930
2947,0.09644
2949,0.08145
2952,0.06325
2953,0.06937
2954,0.07434
2956,0.06431
2960,0.07277
2962,0.06762
2964,0.08236
2965,0.06497
2966,0.07615
2967,0.07425
2968,0.06910
2971,0.06737
2972,0.06672
2973,0.07760
2975,0.07160
2976,0.06221
2977,0.07480
